Total Words are: 4664
----------------------------------------------
Word            	Freq.	Probability
these           	12	0.0025728988
company         	12	0.0025728988
trade           	12	0.0025728988
28              	12	0.0025728988
part            	12	0.0025728988
languages       	12	0.0025728988
poverty         	12	0.0025728988
schwartzberg    	12	0.0025728988
system          	12	0.0025728988
hindi           	12	0.0025728988
home            	12	0.0025728988
about           	12	0.0025728988
bengal          	11	0.0023584906
asher           	11	0.0023584906
however         	11	0.0023584906
been            	11	0.0023584906
life            	11	0.0023584906
human           	11	0.0023584906
talbot          	11	0.0023584906
growing         	11	0.0023584906
not             	11	0.0023584906
minister        	11	0.0023584906
then            	11	0.0023584906
delhi           	11	0.0023584906
court           	11	0.0023584906
won             	11	0.0023584906
publishing      	11	0.0023584906
age             	11	0.0023584906
2000            	11	0.0023584906
g               	11	0.0023584906
ancient         	11	0.0023584906
areas           	11	0.0023584906
began           	11	0.0023584906
rothermund      	11	0.0023584906
well            	11	0.0023584906
1999            	11	0.0023584906
much            	11	0.0023584906
rule            	11	0.0023584906
china           	10	0.0021440823
indians         	10	0.0021440823
1991            	10	0.0021440823
independence    	10	0.0021440823
affairs         	10	0.0021440823
had             	10	0.0021440823
gandhi          	10	0.0021440823
territories     	10	0.0021440823
dikshit         	10	0.0021440823
parliamentary   	10	0.0021440823
organisation    	10	0.0021440823
forms           	10	0.0021440823
year            	10	0.0021440823
early           	10	0.0021440823
l               	10	0.0021440823
science         	10	0.0021440823
bjp             	10	0.0021440823
majority        	10	0.0021440823
per             	10	0.0021440823
britannica      	10	0.0021440823
hinduism        	10	0.0021440823
led             	10	0.0021440823
control         	10	0.0021440823
forest          	10	0.0021440823
society         	10	0.0021440823
relations       	10	0.0021440823
forests         	10	0.0021440823
survey          	10	0.0021440823
journal         	10	0.0021440823
cricket         	10	0.0021440823
rural           	10	0.0021440823
kulke           	9	0.0019296741
1996            	9	0.0019296741
mi              	9	0.0019296741
third           	9	0.0019296741
doi             	9	0.0019296741
wikipedia       	9	0.0019296741
three           	9	0.0019296741
war             	9	0.0019296741
prime           	9	0.0019296741
region          	9	0.0019296741
pradesh         	9	0.0019296741
area            	9	0.0019296741
broadcasting    	9	0.0019296741
through         	9	0.0019296741
business        	9	0.0019296741
including       	9	0.0019296741
day             	9	0.0019296741
who             	9	0.0019296741
indo            	9	0.0019296741
english         	9	0.0019296741
sanskrit        	9	0.0019296741
caste           	9	0.0019296741
total           	8	0.0017152659
music           	8	0.0017152659
1994            	8	0.0017152659
t               	8	0.0017152659
known           	8	0.0017152659
encyclopdia     	8	0.0017152659
countries       	8	0.0017152659
several         	8	0.0017152659
left            	8	0.0017152659
trophy          	8	0.0017152659
when            	8	0.0017152659
kumar           	8	0.0017152659
muslim          	8	0.0017152659
policy          	8	0.0017152659
1950            	8	0.0017152659
television      	8	0.0017152659
according       	8	0.0017152659
constitutional  	8	0.0017152659
there           	8	0.0017152659
politics        	8	0.0017152659
rate            	8	0.0017152659
public          	8	0.0017152659
w               	8	0.0017152659
late            	8	0.0017152659
research        	8	0.0017152659
routledge       	8	0.0017152659
sector          	8	0.0017152659
see             	8	0.0017152659
foreign         	8	0.0017152659
change          	8	0.0017152659
fund            	8	0.0017152659
some            	8	0.0017152659
long            	8	0.0017152659
monetary        	8	0.0017152659
31              	8	0.0017152659
women           	8	0.0017152659
democracy       	8	0.0017152659
out             	8	0.0017152659
co              	8	0.0017152659
five            	8	0.0017152659
education       	8	0.0017152659
four            	7	0.0015008576
bharat          	7	0.0015008576
created         	7	0.0015008576
plate           	7	0.0015008576
news            	7	0.0015008576
cup             	7	0.0015008576
games           	7	0.0015008576
com             	7	0.0015008576
traditions      	7	0.0015008576
cultural        	7	0.0015008576
election        	7	0.0015008576
time            	7	0.0015008576
dance           	7	0.0015008576
1947            	7	0.0015008576
team            	7	0.0015008576
penguin         	7	0.0015008576
studies         	7	0.0015008576
commissioner    	7	0.0015008576
sultanate       	7	0.0015008576
60              	7	0.0015008576
middle          	7	0.0015008576
andaman         	7	0.0015008576
being           	7	0.0015008576
parties         	7	0.0015008576
mughal          	7	0.0015008576
far             	7	0.0015008576
movement        	7	0.0015008576
information     	7	0.0015008576
operation       	7	0.0015008576
his             	7	0.0015008576
fastest         	7	0.0015008576
peninsular      	7	0.0015008576
sabha           	7	0.0015008576
often           	7	0.0015008576
wildlife        	7	0.0015008576
gujarat         	7	0.0015008576
land            	7	0.0015008576
capital         	7	0.0015008576
biodiversity    	7	0.0015008576
36              	7	0.0015008576
parliament      	7	0.0015008576
related         	7	0.0015008576
class           	7	0.0015008576
ce              	7	0.0015008576
bbc             	7	0.0015008576
plain           	7	0.0015008576
buddhism        	7	0.0015008576
nation          	7	0.0015008576
i               	7	0.0015008576
medieval        	7	0.0015008576
supreme         	7	0.0015008576
agriculture     	7	0.0015008576
40              	7	0.0015008576
established     	6	0.0012864494
corporation     	6	0.0012864494
100             	6	0.0012864494
changes         	6	0.0012864494
90              	6	0.0012864494
1992            	6	0.0012864494
law             	6	0.0012864494
office          	6	0.0012864494
they            	6	0.0012864494
kashmir         	6	0.0012864494
rao             	6	0.0012864494
came            	6	0.0012864494
religions       	6	0.0012864494
terms           	6	0.0012864494
eastern         	6	0.0012864494
european        	6	0.0012864494
50              	6	0.0012864494
support         	6	0.0012864494
conservation    	6	0.0012864494
form            	6	0.0012864494
environment     	6	0.0012864494
based           	6	0.0012864494
southern        	6	0.0012864494
sq              	6	0.0012864494
decades         	6	0.0012864494
term            	6	0.0012864494
name            	6	0.0012864494
territory       	6	0.0012864494
living          	6	0.0012864494
3rd             	6	0.0012864494
comprises       	6	0.0012864494
russia          	6	0.0012864494
wolpert         	6	0.0012864494
later           	6	0.0012864494
laws            	6	0.0012864494
robb            	6	0.0012864494
elected         	6	0.0012864494
federal         	6	0.0012864494
tradition       	6	0.0012864494
media           	6	0.0012864494
around          	6	0.0012864494
km2             	6	0.0012864494
caused          	6	0.0012864494
religious       	6	0.0012864494
nehru           	6	0.0012864494
cambridge       	6	0.0012864494
held            	6	0.0012864494
415             	6	0.0012864494
house           	6	0.0012864494
70              	6	0.0012864494
northern        	6	0.0012864494
indus           	6	0.0012864494
elections       	6	0.0012864494
cuisine         	6	0.0012864494
used            	6	0.0012864494
000             	6	0.0012864494
recent          	6	0.0012864494
lower           	6	0.0012864494
religion        	6	0.0012864494
vedic           	6	0.0012864494
peace           	6	0.0012864494
street          	6	0.0012864494
19th            	6	0.0012864494
publications    	6	0.0012864494
regions         	6	0.0012864494
articles        	6	0.0012864494
mid             	6	0.0012864494
capita          	6	0.0012864494
mumbai          	6	0.0012864494
h               	6	0.0012864494
increasingly    	6	0.0012864494
classical       	6	0.0012864494
46              	6	0.0012864494
across          	5	0.0010720412
men             	5	0.0010720412
u               	5	0.0010720412
97              	5	0.0010720412
rise            	5	0.0010720412
green           	5	0.0010720412
london          	5	0.0010720412
them            	5	0.0010720412
191             	5	0.0010720412
exports         	5	0.0010720412
protected       	5	0.0010720412
wto             	5	0.0010720412
himalayas       	5	0.0010720412
expected        	5	0.0010720412
child           	5	0.0010720412
economies       	5	0.0010720412
played          	5	0.0010720412
portal          	5	0.0010720412
57              	5	0.0010720412
security        	5	0.0010720412
203             	5	0.0010720412
library         	5	0.0010720412
islands         	5	0.0010720412
right           	5	0.0010720412
america         	5	0.0010720412
jana            	5	0.0010720412
dowry           	5	0.0010720412
brown           	5	0.0010720412
institute       	5	0.0010720412
sports          	5	0.0010720412
today           	5	0.0010720412
council         	5	0.0010720412
clothing        	5	0.0010720412
influenced      	5	0.0010720412
4th             	5	0.0010720412
shown           	5	0.0010720412
emerged         	5	0.0010720412
janata          	5	0.0010720412
kuiper          	5	0.0010720412
especially      	5	0.0010720412
show            	5	0.0010720412
hockey          	5	0.0010720412
weapons         	5	0.0010720412
mana            	5	0.0010720412
68              	5	0.0010720412
arts            	5	0.0010720412
technology      	5	0.0010720412
events          	5	0.0010720412
centuries       	5	0.0010720412
page            	5	0.0010720412
212             	5	0.0010720412
219             	5	0.0010720412
york            	5	0.0010720412
sri             	5	0.0010720412
act             	5	0.0010720412
tropical        	5	0.0010720412
gangetic        	5	0.0010720412
external        	5	0.0010720412
health          	5	0.0010720412
large           	5	0.0010720412
followed        	5	0.0010720412
cinema          	5	0.0010720412
coalition       	5	0.0010720412
share           	5	0.0010720412
species         	5	0.0010720412
wiley           	5	0.0010720412
lanka           	5	0.0010720412
style           	5	0.0010720412
food            	5	0.0010720412
leading         	5	0.0010720412
traditional     	5	0.0010720412
current         	5	0.0010720412
river           	5	0.0010720412
art             	5	0.0010720412
313             	5	0.0010720412
tree            	5	0.0010720412
various         	5	0.0010720412
europe          	5	0.0010720412
labour          	5	0.0010720412
260             	5	0.0010720412
back            	5	0.0010720412
goods           	5	0.0010720412
bangladesh      	5	0.0010720412
line            	5	0.0010720412
department      	5	0.0010720412
jainism         	5	0.0010720412
gana            	5	0.0010720412
michael         	5	0.0010720412
anthem          	5	0.0010720412
following       	5	0.0010720412
composed        	5	0.0010720412
estimated       	5	0.0010720412
f               	5	0.0010720412
high            	5	0.0010720412
ties            	5	0.0010720412
nicobar         	5	0.0010720412
provisional     	5	0.0010720412
encyclopedia    	5	0.0010720412
agricultural    	5	0.0010720412
greater         	5	0.0010720412
83              	5	0.0010720412
pharmaceutical  	5	0.0010720412
registrar       	5	0.0010720412
historians      	5	0.0010720412
wall            	5	0.0010720412
elites          	5	0.0010720412
off             	5	0.0010720412
thought         	5	0.0010720412
executive       	5	0.0010720412
literacy        	5	0.0010720412
287             	5	0.0010720412
269             	5	0.0010720412
become          	5	0.0010720412
although        	5	0.0010720412
own             	5	0.0010720412
1983            	5	0.0010720412
1980            	5	0.0010720412
1988            	5	0.0010720412
made            	5	0.0010720412
wetlands        	4	0.0008576329
oldest          	4	0.0008576329
punjab          	4	0.0008576329
voted           	4	0.0008576329
reforms         	4	0.0008576329
mahal           	4	0.0008576329
vast            	4	0.0008576329
companies       	4	0.0008576329
budget          	4	0.0008576329
increasing      	4	0.0008576329
wikimedia       	4	0.0008576329
arms            	4	0.0008576329
successful      	4	0.0008576329
91              	4	0.0008576329
revenues        	4	0.0008576329
currency        	4	0.0008576329
kingdoms        	4	0.0008576329
democratic      	4	0.0008576329
bonner          	4	0.0008576329
series          	4	0.0008576329
crucial         	4	0.0008576329
millennium      	4	0.0008576329
newly           	4	0.0008576329
disputed        	4	0.0008576329
free            	4	0.0008576329
key             	4	0.0008576329
top             	4	0.0008576329
took            	4	0.0008576329
classes         	4	0.0008576329
historical      	4	0.0008576329
ram             	4	0.0008576329
traditionally   	4	0.0008576329
latter          	4	0.0008576329
wide            	4	0.0008576329
despite         	4	0.0008576329
recognised      	4	0.0008576329
families        	4	0.0008576329
biotech         	4	0.0008576329
independent     	4	0.0008576329
1975            	4	0.0008576329
1972            	4	0.0008576329
ocean           	4	0.0008576329
just            	4	0.0008576329
53              	4	0.0008576329
witzel          	4	0.0008576329
icc             	4	0.0008576329
totals          	4	0.0008576329
karanth         	4	0.0008576329
maharashtra     	4	0.0008576329
coastal         	4	0.0008576329
medium          	4	0.0008576329
alliance        	4	0.0008576329
index           	4	0.0008576329
rising          	4	0.0008576329
spiritual       	4	0.0008576329
300             	4	0.0008576329
shared          	4	0.0008576329
working         	4	0.0008576329
spending        	4	0.0008576329
237             	4	0.0008576329
143             	4	0.0008576329
islamic         	4	0.0008576329
6th             	4	0.0008576329
indigenous      	4	0.0008576329
enacted         	4	0.0008576329
ppp             	4	0.0008576329
stockholm       	4	0.0008576329
challenges      	4	0.0008576329
nominal         	4	0.0008576329
poems           	4	0.0008576329
directly        	4	0.0008576329
trillion        	4	0.0008576329
convention      	4	0.0008576329
white           	4	0.0008576329
208             	4	0.0008576329
geography       	4	0.0008576329
ratio           	4	0.0008576329
summary         	4	0.0008576329
japan           	4	0.0008576329
review          	4	0.0008576329
dunleavy        	4	0.0008576329
rapidly         	4	0.0008576329
cities          	4	0.0008576329
pylee           	4	0.0008576329
63              	4	0.0008576329
linguistic      	4	0.0008576329
status          	4	0.0008576329
behera          	4	0.0008576329
companion       	4	0.0008576329
sikhism         	4	0.0008576329
changing        	4	0.0008576329
largely         	4	0.0008576329
kerala          	4	0.0008576329
role            	4	0.0008576329
buddha          	4	0.0008576329
thailand        	4	0.0008576329
lok             	4	0.0008576329
christianity    	4	0.0008576329
film            	4	0.0008576329
again           	4	0.0008576329
building        	4	0.0008576329
ali             	4	0.0008576329
jawaharlal      	4	0.0008576329
woman           	4	0.0008576329
further         	4	0.0008576329
investment      	4	0.0008576329
ranges          	4	0.0008576329
experience      	4	0.0008576329
family          	4	0.0008576329
africa          	4	0.0008576329
marriages       	4	0.0008576329
texts           	4	0.0008576329
literary        	4	0.0008576329
division        	4	0.0008576329
flag            	4	0.0008576329
ludden          	4	0.0008576329
short           	4	0.0008576329
lentils         	4	0.0008576329
islam           	4	0.0008576329
demographics    	4	0.0008576329
members         	4	0.0008576329
driven          	4	0.0008576329
introduction    	4	0.0008576329
5th             	4	0.0008576329
181             	4	0.0008576329
expand          	4	0.0008576329
johnson         	4	0.0008576329
rediff          	4	0.0008576329
folk            	4	0.0008576329
populous        	4	0.0008576329
afghanistan     	4	0.0008576329
reach           	4	0.0008576329
75              	4	0.0008576329
72              	4	0.0008576329
79              	4	0.0008576329
justice         	4	0.0008576329
express         	4	0.0008576329
grew            	4	0.0008576329
sea             	4	0.0008576329
urbanisation    	4	0.0008576329
plateau         	4	0.0008576329
remaining       	4	0.0008576329
game            	4	0.0008576329
dating          	4	0.0008576329
temple          	4	0.0008576329
informatics     	4	0.0008576329
up              	4	0.0008576329
un              	4	0.0008576329
diverse         	4	0.0008576329
continues       	4	0.0008576329
messner         	4	0.0008576329
assembly        	4	0.0008576329
exchange        	4	0.0008576329
37              	4	0.0008576329
resulting       	4	0.0008576329
win             	4	0.0008576329
names           	4	0.0008576329
illegal         	4	0.0008576329
administered    	4	0.0008576329
origins         	4	0.0008576329
links           	4	0.0008576329
taj             	4	0.0008576329
educational     	4	0.0008576329
nadu            	4	0.0008576329
modi            	4	0.0008576329
commonwealth    	4	0.0008576329
intelligence    	4	0.0008576329
constituent     	4	0.0008576329
agency          	4	0.0008576329
able            	4	0.0008576329
purchasing      	4	0.0008576329
ganges          	4	0.0008576329
329             	4	0.0008576329
collaboration   	4	0.0008576329
deccan          	4	0.0008576329
05              	4	0.0008576329
economist       	4	0.0008576329
120             	4	0.0008576329
123             	4	0.0008576329
521             	4	0.0008576329
reform          	4	0.0008576329
massey          	4	0.0008576329
group           	4	0.0008576329
expenditure     	4	0.0008576329
multi           	4	0.0008576329
annual          	4	0.0008576329
narendra        	4	0.0008576329
buddhist        	4	0.0008576329
administration  	4	0.0008576329
sarkar          	4	0.0008576329
indonesia       	4	0.0008576329
45              	4	0.0008576329
jammu           	4	0.0008576329
works           	4	0.0008576329
117             	4	0.0008576329
112             	4	0.0008576329
recognition     	4	0.0008576329
160             	4	0.0008576329
1985            	4	0.0008576329
he              	4	0.0008576329
inr             	4	0.0008576329
48              	4	0.0008576329
ghosh           	4	0.0008576329
consists        	3	0.0006432247
whose           	3	0.0006432247
chennai         	3	0.0006432247
commons         	3	0.0006432247
upa             	3	0.0006432247
diversity       	3	0.0006432247
deutsch         	3	0.0006432247
7th             	3	0.0006432247
here            	3	0.0006432247
anthropology    	3	0.0006432247
106             	3	0.0006432247
105             	3	0.0006432247
dry             	3	0.0006432247
333             	3	0.0006432247
army            	3	0.0006432247
females         	3	0.0006432247
deciduous       	3	0.0006432247
1990            	3	0.0006432247
word            	3	0.0006432247
mataram         	3	0.0006432247
absolute        	3	0.0006432247
globalization   	3	0.0006432247
widespread      	3	0.0006432247
lal             	3	0.0006432247
minority        	3	0.0006432247
18th            	3	0.0006432247
before          	3	0.0006432247
imf             	3	0.0006432247
highlights      	3	0.0006432247
eventually      	3	0.0006432247
victories       	3	0.0006432247
lasting         	3	0.0006432247
expectancy      	3	0.0006432247
sinha           	3	0.0006432247
navy            	3	0.0006432247
gov             	3	0.0006432247
foundation      	3	0.0006432247
standard        	3	0.0006432247
estimate        	3	0.0006432247
featured        	3	0.0006432247
service         	3	0.0006432247
xii             	3	0.0006432247
john            	3	0.0006432247
1970            	3	0.0006432247
1965            	3	0.0006432247
1967            	3	0.0006432247
1962            	3	0.0006432247
involving       	3	0.0006432247
naidu           	3	0.0006432247
treaty          	3	0.0006432247
sage            	3	0.0006432247
earth           	3	0.0006432247
northeast       	3	0.0006432247
coast           	3	0.0006432247
bay             	3	0.0006432247
blackwell       	3	0.0006432247
observed        	3	0.0006432247
subject         	3	0.0006432247
cooperation     	3	0.0006432247
nature          	3	0.0006432247
against         	3	0.0006432247
coi             	3	0.0006432247
initiative      	3	0.0006432247
253             	3	0.0006432247
255             	3	0.0006432247
symbols         	3	0.0006432247
commission      	3	0.0006432247
163             	3	0.0006432247
near            	3	0.0006432247
defeated        	3	0.0006432247
grown           	3	0.0006432247
emergency       	3	0.0006432247
make            	3	0.0006432247
rebellion       	3	0.0006432247
romila          	3	0.0006432247
1971            	3	0.0006432247
yet             	3	0.0006432247
ratna           	3	0.0006432247
gave            	3	0.0006432247
gledhill        	3	0.0006432247
55              	3	0.0006432247
old             	3	0.0006432247
malaysia        	3	0.0006432247
theatre         	3	0.0006432247
ghats           	3	0.0006432247
book            	3	0.0006432247
civil           	3	0.0006432247
dyson           	3	0.0006432247
lies            	3	0.0006432247
1990s           	3	0.0006432247
way             	3	0.0006432247
head            	3	0.0006432247
attempted       	3	0.0006432247
bengali         	3	0.0006432247
223             	3	0.0006432247
evidence        	3	0.0006432247
test            	3	0.0006432247
exporter        	3	0.0006432247
andhra          	3	0.0006432247
governed        	3	0.0006432247
rajya           	3	0.0006432247
1995            	3	0.0006432247
1997            	3	0.0006432247
philippines     	3	0.0006432247
rights          	3	0.0006432247
upper           	3	0.0006432247
says            	3	0.0006432247
cost            	3	0.0006432247
fifth           	3	0.0006432247
312             	3	0.0006432247
groups          	3	0.0006432247
317             	3	0.0006432247
opposed         	3	0.0006432247
making          	3	0.0006432247
235             	3	0.0006432247
231             	3	0.0006432247
date            	3	0.0006432247
data            	3	0.0006432247
joint           	3	0.0006432247
how             	3	0.0006432247
sipri           	3	0.0006432247
1951            	3	0.0006432247
rock            	3	0.0006432247
persian         	3	0.0006432247
factors         	3	0.0006432247
thapar          	3	0.0006432247
internet        	3	0.0006432247
styles          	3	0.0006432247
origin          	3	0.0006432247
spoken          	3	0.0006432247
pricewaterhousecoopers	3	0.0006432247
thar            	3	0.0006432247
future          	3	0.0006432247
oath            	3	0.0006432247
remained        	3	0.0006432247
allen           	3	0.0006432247
any             	3	0.0006432247
200             	3	0.0006432247
204             	3	0.0006432247
vastu           	3	0.0006432247
outsourcing     	3	0.0006432247
227             	3	0.0006432247
1300            	3	0.0006432247
declared        	3	0.0006432247
calendar        	3	0.0006432247
sport           	3	0.0006432247
infrastructure  	3	0.0006432247
originated      	3	0.0006432247
overview        	3	0.0006432247
64              	3	0.0006432247
65              	3	0.0006432247
67              	3	0.0006432247
500             	3	0.0006432247
tiger           	3	0.0006432247
champions       	3	0.0006432247
those           	3	0.0006432247
developing      	3	0.0006432247
tribal          	3	0.0006432247
engineering     	3	0.0006432247
movements       	3	0.0006432247
drain           	3	0.0006432247
summer          	3	0.0006432247
210             	3	0.0006432247
medals          	3	0.0006432247
geological      	3	0.0006432247
kingdom         	3	0.0006432247
ruler           	3	0.0006432247
dutt            	3	0.0006432247
ruled           	3	0.0006432247
competition     	3	0.0006432247
colonial        	3	0.0006432247
extensively     	3	0.0006432247
sixth           	3	0.0006432247
found           	3	0.0006432247
francis         	3	0.0006432247
important       	3	0.0006432247
mass            	3	0.0006432247
consider        	3	0.0006432247
greenwood       	3	0.0006432247
odisha          	3	0.0006432247
song            	3	0.0006432247
sons            	3	0.0006432247
17th            	3	0.0006432247
list            	3	0.0006432247
small           	3	0.0006432247
194             	3	0.0006432247
lakshadweep     	3	0.0006432247
strong          	3	0.0006432247
special         	3	0.0006432247
armed           	3	0.0006432247
contains        	3	0.0006432247
markets         	3	0.0006432247
gaarajya        	3	0.0006432247
numbers         	3	0.0006432247
dress           	3	0.0006432247
concept         	3	0.0006432247
civilisation    	3	0.0006432247
france          	3	0.0006432247
assam           	3	0.0006432247
developed       	3	0.0006432247
reuters         	3	0.0006432247
males           	3	0.0006432247
allchin         	3	0.0006432247
energy          	3	0.0006432247
nepal           	3	0.0006432247
coastline       	3	0.0006432247
basa            	3	0.0006432247
earliest        	3	0.0006432247
prevent         	3	0.0006432247
passes          	3	0.0006432247
landmass        	3	0.0006432247
186             	3	0.0006432247
motilal         	3	0.0006432247
77              	3	0.0006432247
74              	3	0.0006432247
gold            	3	0.0006432247
set             	3	0.0006432247
individual      	3	0.0006432247
close           	3	0.0006432247
corruption      	3	0.0006432247
yearbook        	3	0.0006432247
commercial      	3	0.0006432247
legislature     	3	0.0006432247
last            	3	0.0006432247
badminton       	3	0.0006432247
create          	3	0.0006432247
while           	3	0.0006432247
scheduled       	3	0.0006432247
aspects         	3	0.0006432247
bahasa          	3	0.0006432247
products        	3	0.0006432247
forced          	3	0.0006432247
organization    	3	0.0006432247
kalidasa        	3	0.0006432247
source          	3	0.0006432247
administrative  	3	0.0006432247
big             	3	0.0006432247
possehl         	3	0.0006432247
vande           	3	0.0006432247
guide           	3	0.0006432247
projects        	3	0.0006432247
shaped          	3	0.0006432247
shall           	3	0.0006432247
use             	3	0.0006432247
range           	3	0.0006432247
within          	3	0.0006432247
springer        	3	0.0006432247
ixx             	3	0.0006432247
uk              	3	0.0006432247
associated      	3	0.0006432247
defined         	3	0.0006432247
income          	3	0.0006432247
gautama         	3	0.0006432247
ago             	3	0.0006432247
lane            	3	0.0006432247
management      	3	0.0006432247
having          	3	0.0006432247
notes           	3	0.0006432247
1080            	3	0.0006432247
proliferation   	3	0.0006432247
others          	3	0.0006432247
33              	3	0.0006432247
35              	3	0.0006432247
34              	3	0.0006432247
festivals       	3	0.0006432247
standing        	3	0.0006432247
remains         	3	0.0006432247
next            	3	0.0006432247
kilometres      	3	0.0006432247
stage           	3	0.0006432247
account         	3	0.0006432247
reserves        	3	0.0006432247
varied          	3	0.0006432247
