Total Words are: 1686
----------------------------------------------
Word            	Freq.	Probability
culture         	6	0.0035587189
per             	6	0.0035587189
i               	6	0.0035587189
products        	6	0.0035587189
agricultural    	6	0.0035587189
their           	6	0.0035587189
local           	6	0.0035587189
h               	6	0.0035587189
began           	6	0.0035587189
throne          	6	0.0035587189
military        	5	0.0029655991
90              	5	0.0029655991
very            	5	0.0029655991
them            	5	0.0029655991
they            	5	0.0029655991
western         	5	0.0029655991
accounted       	5	0.0029655991
sugar           	5	0.0029655991
been            	5	0.0029655991
workforce       	5	0.0029655991
has             	5	0.0029655991
1556            	5	0.0029655991
marathas        	5	0.0029655991
1707            	5	0.0029655991
muslin          	5	0.0029655991
first           	5	0.0029655991
population      	5	0.0029655991
later           	5	0.0029655991
timurid         	5	0.0029655991
secondary       	5	0.0029655991
between         	5	0.0029655991
centuries       	5	0.0029655991
turco           	5	0.0029655991
1858            	5	0.0029655991
jahan           	5	0.0029655991
opium           	5	0.0029655991
founder         	5	0.0029655991
founded         	5	0.0029655991
further         	5	0.0029655991
imported        	5	0.0029655991
khan            	5	0.0029655991
25              	5	0.0029655991
major           	5	0.0029655991
imports         	5	0.0029655991
last            	5	0.0029655991
expanded        	5	0.0029655991
while           	5	0.0029655991
dhaka           	5	0.0029655991
jahangir        	5	0.0029655991
land            	5	0.0029655991
e               	5	0.0029655991
use             	5	0.0029655991
this            	5	0.0029655991
ships           	5	0.0029655991
persia          	5	0.0029655991
south           	5	0.0029655991
state           	5	0.0029655991
historians      	5	0.0029655991
largest         	5	0.0029655991
well            	5	0.0029655991
increased       	5	0.0029655991
about           	5	0.0029655991
asian           	4	0.0023724792
1658            	4	0.0023724792
reforms         	4	0.0023724792
established     	4	0.0023724792
china           	4	0.0023724792
currency        	4	0.0023724792
modern          	4	0.0023724792
rice            	4	0.0023724792
result          	4	0.0023724792
against         	4	0.0023724792
quantities      	4	0.0023724792
d               	4	0.0023724792
50              	4	0.0023724792
born            	4	0.0023724792
gin             	4	0.0023724792
exported        	4	0.0023724792
global          	4	0.0023724792
non             	4	0.0023724792
half            	4	0.0023724792
term            	4	0.0023724792
dutch           	4	0.0023724792
revenue         	4	0.0023724792
2               	4	0.0023724792
16              	4	0.0023724792
where           	4	0.0023724792
16th            	4	0.0023724792
europeans       	4	0.0023724792
according       	4	0.0023724792
62              	4	0.0023724792
65              	4	0.0023724792
cash            	4	0.0023724792
largely         	4	0.0023724792
ruler           	4	0.0023724792
1857            	4	0.0023724792
power           	4	0.0023724792
there           	4	0.0023724792
britain         	4	0.0023724792
important       	4	0.0023724792
prior           	4	0.0023724792
cultivation     	4	0.0023724792
known           	4	0.0023724792
history         	4	0.0023724792
court           	4	0.0023724792
21              	4	0.0023724792
wages           	4	0.0023724792
indonesia       	4	0.0023724792
73              	4	0.0023724792
significant     	4	0.0023724792
particularly    	4	0.0023724792
northern        	4	0.0023724792
him             	4	0.0023724792
common          	4	0.0023724792
see             	4	0.0023724792
sold            	4	0.0023724792
political       	4	0.0023724792
demand          	4	0.0023724792
prices          	4	0.0023724792
administrative  	4	0.0023724792
1526            	4	0.0023724792
coin            	4	0.0023724792
nawab           	4	0.0023724792
high            	4	0.0023724792
dam             	4	0.0023724792
80              	4	0.0023724792
agriculture     	4	0.0023724792
princess        	4	0.0023724792
imperial        	4	0.0023724792
have            	4	0.0023724792
capita          	4	0.0023724792
reform          	4	0.0023724792
government      	4	0.0023724792
lost            	4	0.0023724792
tons            	4	0.0023724792
gained          	4	0.0023724792
own             	4	0.0023724792
made            	4	0.0023724792
other           	4	0.0023724792
direct          	3	0.0017793594
second          	3	0.0017793594
contributed     	3	0.0017793594
golden          	3	0.0017793594
tertiary        	3	0.0017793594
work            	3	0.0017793594
worm            	3	0.0017793594
example         	3	0.0017793594
kingdoms        	3	0.0017793594
1750            	3	0.0017793594
third           	3	0.0017793594
deck            	3	0.0017793594
re              	3	0.0017793594
independence    	3	0.0017793594
000             	3	0.0017793594
primary         	3	0.0017793594
agra            	3	0.0017793594
took            	3	0.0017793594
sher            	3	0.0017793594
affairs         	3	0.0017793594
came            	3	0.0017793594
1540            	3	0.0017793594
peasants        	3	0.0017793594
appeared        	3	0.0017793594
much            	3	0.0017793594
n               	3	0.0017793594
ii              	3	0.0017793594
several         	3	0.0017793594
shortly         	3	0.0017793594
indigo          	3	0.0017793594
advanced        	3	0.0017793594
52              	3	0.0017793594
manual          	3	0.0017793594
people          	3	0.0017793594
fort            	3	0.0017793594
panipat         	3	0.0017793594
battle          	3	0.0017793594
father          	3	0.0017793594
1700            	3	0.0017793594
standards       	3	0.0017793594
uniform         	3	0.0017793594
alone           	3	0.0017793594
share           	3	0.0017793594
years           	3	0.0017793594
main            	3	0.0017793594
not             	3	0.0017793594
bullion         	3	0.0017793594
million         	3	0.0017793594
turn            	3	0.0017793594
little          	3	0.0017793594
mostly          	3	0.0017793594
11              	3	0.0017793594
19              	3	0.0017793594
18              	3	0.0017793594
sultanate       	3	0.0017793594
suri            	3	0.0017793594
many            	3	0.0017793594
article         	3	0.0017793594
west            	3	0.0017793594
former          	3	0.0017793594
zenith          	3	0.0017793594
proto           	3	0.0017793594
extensive       	3	0.0017793594
maintained      	3	0.0017793594
included        	3	0.0017793594
wife            	3	0.0017793594
all             	3	0.0017793594
industrialization	3	0.0017793594
20th            	3	0.0017793594
sur             	3	0.0017793594
strong          	3	0.0017793594
taken           	3	0.0017793594
producing       	3	0.0017793594
24              	3	0.0017793594
22              	3	0.0017793594
referred        	3	0.0017793594
beginning       	3	0.0017793594
americas        	3	0.0017793594
revolution      	3	0.0017793594
part            	3	0.0017793594
built           	3	0.0017793594
towards         	3	0.0017793594
afghanistan     	3	0.0017793594
78              	3	0.0017793594
gold            	3	0.0017793594
67              	3	0.0017793594
8               	3	0.0017793594
initially       	3	0.0017793594
both            	3	0.0017793594
described       	3	0.0017793594
towns           	3	0.0017793594
larger          	3	0.0017793594
metals          	3	0.0017793594
age             	3	0.0017793594
continued       	3	0.0017793594
agrarian        	3	0.0017793594
capital         	3	0.0017793594
great           	3	0.0017793594
38              	3	0.0017793594
few             	3	0.0017793594
tax             	3	0.0017793594
produced        	3	0.0017793594
1               	3	0.0017793594
elites          	3	0.0017793594
day             	3	0.0017793594
82              	3	0.0017793594
84              	3	0.0017793594
could           	3	0.0017793594
muhammad        	3	0.0017793594
adopted         	3	0.0017793594
based           	3	0.0017793594
provinces       	3	0.0017793594
value           	3	0.0017793594
productivity    	3	0.0017793594
administration  	3	0.0017793594
49              	3	0.0017793594
increasingly    	3	0.0017793594
introduced      	3	0.0017793594
ruling          	3	0.0017793594
compared        	3	0.0017793594
48              	3	0.0017793594
40              	3	0.0017793594
limited         	2	0.0011862396
four            	2	0.0011862396
companies       	2	0.0011862396
force           	2	0.0011862396
awadh           	2	0.0011862396
increasing      	2	0.0011862396
108             	2	0.0011862396
106             	2	0.0011862396
total           	2	0.0011862396
army            	2	0.0011862396
coins           	2	0.0011862396
wars            	2	0.0011862396
99              	2	0.0011862396
95              	2	0.0011862396
96              	2	0.0011862396
woman           	2	0.0011862396
end             	2	0.0011862396
kabul           	2	0.0011862396
weakness        	2	0.0011862396
break           	2	0.0011862396
netherlands     	2	0.0011862396
victory         	2	0.0011862396
side            	2	0.0011862396
consolidate     	2	0.0011862396
trading         	2	0.0011862396
zabt            	2	0.0011862396
free            	2	0.0011862396
created         	2	0.0011862396
spinning        	2	0.0011862396
another         	2	0.0011862396
needed          	2	0.0011862396
percentage      	2	0.0011862396
urban           	2	0.0011862396
collapse        	2	0.0011862396
villages        	2	0.0011862396
powers          	2	0.0011862396
raj             	2	0.0011862396
luxury          	2	0.0011862396
forces          	2	0.0011862396
m               	2	0.0011862396
habib           	2	0.0011862396
crown           	2	0.0011862396
ambitions       	2	0.0011862396
away            	2	0.0011862396
sarkars         	2	0.0011862396
roller          	2	0.0011862396
argue           	2	0.0011862396
prosperous      	2	0.0011862396
ain             	2	0.0011862396
wheel           	2	0.0011862396
independent     	2	0.0011862396
1600            	2	0.0011862396
1605            	2	0.0011862396
ocean           	2	0.0011862396
left            	2	0.0011862396
mills           	2	0.0011862396
1555            	2	0.0011862396
54              	2	0.0011862396
lahore          	2	0.0011862396
existed         	2	0.0011862396
minted          	2	0.0011862396
support         	2	0.0011862396
war             	2	0.0011862396
attempted       	2	0.0011862396
incorporation   	2	0.0011862396
150             	2	0.0011862396
evidence        	2	0.0011862396
muslims         	2	0.0011862396
flushed         	2	0.0011862396
faster          	2	0.0011862396
93              	2	0.0011862396
finally         	2	0.0011862396
advantage       	2	0.0011862396
din             	2	0.0011862396
1628            	2	0.0011862396
international   	2	0.0011862396
groups          	2	0.0011862396
market          	2	0.0011862396
growing         	2	0.0011862396
making          	2	0.0011862396
clothing        	2	0.0011862396
divided         	2	0.0011862396
vital           	2	0.0011862396
may             	2	0.0011862396
islamic         	2	0.0011862396
produce         	2	0.0011862396
grow            	2	0.0011862396
man             	2	0.0011862396
african         	2	0.0011862396
conquests       	2	0.0011862396
still           	2	0.0011862396
name            	2	0.0011862396
establishing    	2	0.0011862396
peasant         	2	0.0011862396
square          	2	0.0011862396
living          	2	0.0011862396
1719            	2	0.0011862396
city            	2	0.0011862396
alam            	2	0.0011862396
12              	2	0.0011862396
15              	2	0.0011862396
illness         	2	0.0011862396
prosperity      	2	0.0011862396
especially      	2	0.0011862396
considered      	2	0.0011862396
average         	2	0.0011862396
crank           	2	0.0011862396
nearly          	2	0.0011862396
calendar        	2	0.0011862396
feuds           	2	0.0011862396
rapidly         	2	0.0011862396
cities          	2	0.0011862396
among           	2	0.0011862396
period          	2	0.0011862396
60              	2	0.0011862396
64              	2	0.0011862396
500             	2	0.0011862396
those           	2	0.0011862396
w               	2	0.0011862396
pay             	2	0.0011862396
regime          	2	0.0011862396
saltpeter       	2	0.0011862396
driven          	2	0.0011862396
hulls           	2	0.0011862396
being           	2	0.0011862396
violent         	2	0.0011862396
death           	2	0.0011862396
regent          	2	0.0011862396
dara            	2	0.0011862396
ruled           	2	0.0011862396
pounds          	2	0.0011862396
refer           	2	0.0011862396
manufactured    	2	0.0011862396
act             	2	0.0011862396
road            	2	0.0011862396
skilled         	2	0.0011862396
rising          	2	0.0011862396
assumed         	2	0.0011862396
futile          	2	0.0011862396
conqueror       	2	0.0011862396
ad              	2	0.0011862396
saleh           	2	0.0011862396
akbari          	2	0.0011862396
briefly         	2	0.0011862396
peak            	2	0.0011862396
building        	2	0.0011862396
small           	2	0.0011862396
rate            	2	0.0011862396
design          	2	0.0011862396
social          	2	0.0011862396
successors      	2	0.0011862396
two             	2	0.0011862396
6               	2	0.0011862396
markets         	2	0.0011862396
states          	2	0.0011862396
rather          	2	0.0011862396
derived         	2	0.0011862396
remnants        	2	0.0011862396
urdu            	2	0.0011862396
roots           	2	0.0011862396
20              	2	0.0011862396
23              	2	0.0011862396
28              	2	0.0011862396
29              	2	0.0011862396
systems         	2	0.0011862396
demographics    	2	0.0011862396
abdali          	2	0.0011862396
imprisoned      	2	0.0011862396
fully           	2	0.0011862396
exiled          	2	0.0011862396
dominated       	2	0.0011862396
bihar           	2	0.0011862396
copper          	2	0.0011862396
diffusion       	2	0.0011862396
mahal           	2	0.0011862396
self            	2	0.0011862396
officers        	2	0.0011862396
75              	2	0.0011862396
traditional     	2	0.0011862396
rebels          	2	0.0011862396
chagatai        	2	0.0011862396
depended        	2	0.0011862396
river           	2	0.0011862396
set             	2	0.0011862396
dams            	2	0.0011862396
due             	2	0.0011862396
po              	2	0.0011862396
replaced        	2	0.0011862396
alliances       	2	0.0011862396
widely          	2	0.0011862396
1530            	2	0.0011862396
lower           	2	0.0011862396
jalal           	2	0.0011862396
timur           	2	0.0011862396
subjects        	2	0.0011862396
irfan           	2	0.0011862396
religion        	2	0.0011862396
innovation      	2	0.0011862396
be              	2	0.0011862396
76              	2	0.0011862396
71              	2	0.0011862396
long            	2	0.0011862396
similar         	2	0.0011862396
influence       	2	0.0011862396
income          	2	0.0011862396
bankers         	2	0.0011862396
having          	2	0.0011862396
stable          	2	0.0011862396
19th            	2	0.0011862396
firms           	2	0.0011862396
commercial      	2	0.0011862396
following       	2	0.0011862396
30              	2	0.0011862396
36              	2	0.0011862396
defeat          	2	0.0011862396
wit             	2	0.0011862396
formally        	2	0.0011862396
started         	2	0.0011862396
carrying        	2	0.0011862396
taj             	2	0.0011862396
industries      	2	0.0011862396
successor       	2	0.0011862396
bahadur         	2	0.0011862396
kilometres      	2	0.0011862396
society         	2	0.0011862396
ancestry        	2	0.0011862396
g               	2	0.0011862396
yarn            	2	0.0011862396
reached         	2	0.0011862396
gear            	2	0.0011862396
masjid          	2	0.0011862396
coinage         	2	0.0011862396
mogul           	2	0.0011862396
mid             	2	0.0011862396
class           	2	0.0011862396
handle          	2	0.0011862396
ascended        	2	0.0011862396
precious        	2	0.0011862396
safavid         	2	0.0011862396
cent            	2	0.0011862396
genghis         	2	0.0011862396
almost          	2	0.0011862396
thus            	2	0.0011862396
helped          	2	0.0011862396
views           	2	0.0011862396
parts           	2	0.0011862396
scholars        	2	0.0011862396
center          	2	0.0011862396
whole           	2	0.0011862396
excessive       	2	0.0011862396
less            	2	0.0011862396
like            	2	0.0011862396
authority       	2	0.0011862396
export          	2	0.0011862396
leader          	2	0.0011862396
maize           	2	0.0011862396
protectors      	2	0.0011862396
williamson      	2	0.0011862396
north           	2	0.0011862396
highest         	2	0.0011862396
variety         	2	0.0011862396
out             	2	0.0011862396
rural           	2	0.0011862396
consolidated    	1	0.0005931198
controversial   	1	0.0005931198
whose           	1	0.0005931198
punjab          	1	0.0005931198
340             	1	0.0005931198
worth           	1	0.0005931198
vast            	1	0.0005931198
internally      	1	0.0005931198
leaders         	1	0.0005931198
enti            	1	0.0005931198
estimated       	1	0.0005931198
sement          	1	0.0005931198
even            	1	0.0005931198
yahya           	1	0.0005931198
conduct         	1	0.0005931198
net             	1	0.0005931198
officially      	1	0.0005931198
ated            	1	0.0005931198
lodi            	1	0.0005931198
men             	1	0.0005931198
richest         	1	0.0005931198
reported        	1	0.0005931198
109             	1	0.0005931198
cult            	1	0.0005931198
103             	1	0.0005931198
100             	1	0.0005931198
101             	1	0.0005931198
orthodoxy       	1	0.0005931198
104             	1	0.0005931198
105             	1	0.0005931198
items           	1	0.0005931198
jama            	1	0.0005931198
divide          	1	0.0005931198
campaign        	1	0.0005931198
erected         	1	0.0005931198
psychological   	1	0.0005931198
visible         	1	0.0005931198
ction           	1	0.0005931198
plow            	1	0.0005931198
would           	1	0.0005931198
noting          	1	0.0005931198
therefore       	1	0.0005931198
siddis          	1	0.0005931198
illahabad       	1	0.0005931198
standardized    	1	0.0005931198
successful      	1	0.0005931198
98              	1	0.0005931198
91              	1	0.0005931198
midst           	1	0.0005931198
92              	1	0.0005931198
94              	1	0.0005931198
97              	1	0.0005931198
rangoon         	1	0.0005931198
word            	1	0.0005931198
revenues        	1	0.0005931198
household       	1	0.0005931198
550             	1	0.0005931198
foods           	1	0.0005931198
totaled         	1	0.0005931198
provincial      	1	0.0005931198
sought          	1	0.0005931198
1757            	1	0.0005931198
syncretistic    	1	0.0005931198
customs         	1	0.0005931198
law             	1	0.0005931198
orded           	1	0.0005931198
revolt          	1	0.0005931198
1572            	1	0.0005931198
order           	1	0.0005931198
executed        	1	0.0005931198
interpretation  	1	0.0005931198
nobles          	1	0.0005931198
easier          	1	0.0005931198
banu            	1	0.0005931198
l               	1	0.0005931198
victories       	1	0.0005931198
addicted        	1	0.0005931198
went            	1	0.0005931198
successively    	1	0.0005931198
series          	1	0.0005931198
currencies      	1	0.0005931198
combining       	1	0.0005931198
network         	1	0.0005931198
vessels         	1	0.0005931198
adapt           	1	0.0005931198
newly           	1	0.0005931198
foundation      	1	0.0005931198
disputed        	1	0.0005931198
navig           	1	0.0005931198
campaigns       	1	0.0005931198
wanted          	1	0.0005931198
tolerant        	1	0.0005931198
shipped         	1	0.0005931198
1970s           	1	0.0005931198
repealed        	1	0.0005931198
key             	1	0.0005931198
rajputs         	1	0.0005931198
agri            	1	0.0005931198
service         	1	0.0005931198
desai           	1	0.0005931198
historian       	1	0.0005931198
demogra         	1	0.0005931198
viceroys        	1	0.0005931198
tob             	1	0.0005931198
061             	1	0.0005931198
centered        	1	0.0005931198
tool            	1	0.0005931198
ahmed           	1	0.0005931198
tree            	1	0.0005931198
nations         	1	0.0005931198
ndian           	1	0.0005931198
historical      	1	0.0005931198
hamida          	1	0.0005931198
fashion         	1	0.0005931198
ming            	1	0.0005931198
raw             	1	0.0005931198
seed            	1	0.0005931198
socio           	1	0.0005931198
manner          	1	0.0005931198
bewailed        	1	0.0005931198
seek            	1	0.0005931198
implemented     	1	0.0005931198
feated          	1	0.0005931198
latter          	1	0.0005931198
responsible     	1	0.0005931198
predominantly   	1	0.0005931198
oriented        	1	0.0005931198
causing         	1	0.0005931198
culminated      	1	0.0005931198
though          	1	0.0005931198
victoria        	1	0.0005931198
acknowledgements	1	0.0005931198
promotions      	1	0.0005931198
entourages      	1	0.0005931198
gressive        	1	0.0005931198
consumed        	1	0.0005931198
principle       	1	0.0005931198
1761            	1	0.0005931198
queen           	1	0.0005931198
attempts        	1	0.0005931198
hungary         	1	0.0005931198
ashok           	1	0.0005931198
enjoyed         	1	0.0005931198
1545            	1	0.0005931198
698             	1	0.0005931198
theme           	1	0.0005931198
rich            	1	0.0005931198
nizam           	1	0.0005931198
wide            	1	0.0005931198
de              	1	0.0005931198
preferred       	1	0.0005931198
coast           	1	0.0005931198
despite         	1	0.0005931198
learned         	1	0.0005931198
societies       	1	0.0005931198
bar             	1	0.0005931198
depressed       	1	0.0005931198
emp             	1	0.0005931198
rival           	1	0.0005931198
clean           	1	0.0005931198
explanations    	1	0.0005931198
bai             	1	0.0005931198
best            	1	0.0005931198
techniques      	1	0.0005931198
protected       	1	0.0005931198
muc             	1	0.0005931198
ire             	1	0.0005931198
warrior         	1	0.0005931198
never           	1	0.0005931198
extend          	1	0.0005931198
deposed         	1	0.0005931198
fruits          	1	0.0005931198
weak            	1	0.0005931198
deba            	1	0.0005931198
wh              	1	0.0005931198
southeast       	1	0.0005931198
admirals        	1	0.0005931198
extent          	1	0.0005931198
gentry          	1	0.0005931198
bose            	1	0.0005931198
accident        	1	0.0005931198
country         	1	0.0005931198
spear           	1	0.0005931198
royal           	1	0.0005931198
102             	1	0.0005931198
karen           	1	0.0005931198
253             	1	0.0005931198
250             	1	0.0005931198
basis           	1	0.0005931198
three           	1	0.0005931198
107             	1	0.0005931198
incompetent     	1	0.0005931198
coherent        	1	0.0005931198
ajmer           	1	0.0005931198
cane            	1	0.0005931198
played          	1	0.0005931198
splendour       	1	0.0005931198
exile           	1	0.0005931198
ic              	1	0.0005931198
if              	1	0.0005931198
grown           	1	0.0005931198
descent         	1	0.0005931198
rebellion       	1	0.0005931198
harmony         	1	0.0005931198
emphasise       	1	0.0005931198
voyaged         	1	0.0005931198
faiths          	1	0.0005931198
crushingly      	1	0.0005931198
butter          	1	0.0005931198
narrow          	1	0.0005931198
thr             	1	0.0005931198
practices       	1	0.0005931198
greatest        	1	0.0005931198
mother          	1	0.0005931198
tha             	1	0.0005931198
traditions      	1	0.0005931198
succeeding      	1	0.0005931198
swahili         	1	0.0005931198
1771            	1	0.0005931198
regarded        	1	0.0005931198
gave            	1	0.0005931198
sailors         	1	0.0005931198
spanned         	1	0.0005931198
arab            	1	0.0005931198
ope             	1	0.0005931198
unification     	1	0.0005931198
structurall     	1	0.0005931198
indologists     	1	0.0005931198
brought         	1	0.0005931198
59              	1	0.0005931198
58              	1	0.0005931198
55              	1	0.0005931198
57              	1	0.0005931198
56              	1	0.0005931198
51              	1	0.0005931198
53              	1	0.0005931198
officer         	1	0.0005931198
salim           	1	0.0005931198
proudly         	1	0.0005931198
indirect        	1	0.0005931198
ich             	1	0.0005931198
ice             	1	0.0005931198
contributing    	1	0.0005931198
parganas        	1	0.0005931198
pose            	1	0.0005931198
subahdar        	1	0.0005931198
losing          	1	0.0005931198
permitted       	1	0.0005931198
flourished      	1	0.0005931198
o               	1	0.0005931198
costs           	1	0.0005931198
subedar         	1	0.0005931198
steadily        	1	0.0005931198
xpanded         	1	0.0005931198
indians         	1	0.0005931198
formerly        	1	0.0005931198
civil           	1	0.0005931198
1760s           	1	0.0005931198
down            	1	0.0005931198
shippers        	1	0.0005931198
inclusive       	1	0.0005931198
balanced        	1	0.0005931198
sovereign       	1	0.0005931198
fought          	1	0.0005931198
sericulture     	1	0.0005931198
resulted        	1	0.0005931198
intolerance     	1	0.0005931198
offering        	1	0.0005931198
offer           	1	0.0005931198
failure         	1	0.0005931198
rejuvenation    	1	0.0005931198
tokugawa        	1	0.0005931198
ancestral       	1	0.0005931198
emir            	1	0.0005931198
liberal         	1	0.0005931198
classic         	1	0.0005931198
shia            	1	0.0005931198
pashtuns        	1	0.0005931198
ship            	1	0.0005931198
internal        	1	0.0005931198
constructed     	1	0.0005931198
marking         	1	0.0005931198
marxist         	1	0.0005931198
no              	1	0.0005931198
generally       	1	0.0005931198
interested      	1	0.0005931198
role            	1	0.0005931198
np              	1	0.0005931198
transported     	1	0.0005931198
rolling         	1	0.0005931198
died            	1	0.0005931198
billion         	1	0.0005931198
younger         	1	0.0005931198
1800            	1	0.0005931198
assume          	1	0.0005931198
together        	1	0.0005931198
loyal           	1	0.0005931198
irrigation      	1	0.0005931198
diplomacy       	1	0.0005931198
eldest          	1	0.0005931198
agricultu       	1	0.0005931198
ilahi           	1	0.0005931198
weakening       	1	0.0005931198
sovereignty     	1	0.0005931198
ibrahim         	1	0.0005931198
tensified       	1	0.0005931198
1627            	1	0.0005931198
emphasized      	1	0.0005931198
posts           	1	0.0005931198
brother         	1	0.0005931198
domestically    	1	0.0005931198
caravanserai    	1	0.0005931198
quick           	1	0.0005931198
woven           	1	0.0005931198
temples         	1	0.0005931198
cost            	1	0.0005931198
soldiers        	1	0.0005931198
resurgence      	1	0.0005931198
chaga           	1	0.0005931198
favour          	1	0.0005931198
526             	1	0.0005931198
satisfy         	1	0.0005931198
supporting      	1	0.0005931198
liquors         	1	0.0005931198
along           	1	0.0005931198
appears         	1	0.0005931198
boy             	1	0.0005931198
exemplified     	1	0.0005931198
pearls          	1	0.0005931198
funded          	1	0.0005931198
exploitation    	1	0.0005931198
descended       	1	0.0005931198
domains         	1	0.0005931198
emerge          	1	0.0005931198
aligarh         	1	0.0005931198
wealth          	1	0.0005931198
france          	1	0.0005931198
territories     	1	0.0005931198
opposed         	1	0.0005931198
translit        	1	0.0005931198
autumn          	1	0.0005931198
modified        	1	0.0005931198
districts       	1	0.0005931198
stream          	1	0.0005931198
moghul          	1	0.0005931198
purity          	1	0.0005931198
allowed         	1	0.0005931198
spanning        	1	0.0005931198
muslins         	1	0.0005931198
means           	1	0.0005931198
mongols         	1	0.0005931198
begu            	1	0.0005931198
revolted        	1	0.0005931198
armies          	1	0.0005931198
product         	1	0.0005931198
southern        	1	0.0005931198
designed        	1	0.0005931198
mai             	1	0.0005931198
malwa           	1	0.0005931198
succeeded       	1	0.0005931198
accelerated     	1	0.0005931198
repair          	1	0.0005931198
mainly          	1	0.0005931198
differe         	1	0.0005931198
stability       	1	0.0005931198
argued          	1	0.0005931198
caucasus        	1	0.0005931198
machine         	1	0.0005931198
undermined      	1	0.0005931198
3               	1	0.0005931198
now             	1	0.0005931198
developments    	1	0.0005931198
gearing         	1	0.0005931198
denmark         	1	0.0005931198
instability     	1	0.0005931198
quarter         	1	0.0005931198
significantly   	1	0.0005931198
ed              	1	0.0005931198
crushing        	1	0.0005931198
begun           	1	0.0005931198
year            	1	0.0005931198
eu              	1	0.0005931198
es              	1	0.0005931198
ultimately      	1	0.0005931198
afghans         	1	0.0005931198
1717            	1	0.0005931198
factory         	1	0.0005931198
increase        	1	0.0005931198
nominal         	1	0.0005931198
earlier         	1	0.0005931198
hull            	1	0.0005931198
incentives      	1	0.0005931198
governing       	1	0.0005931198
routed          	1	0.0005931198
place           	1	0.0005931198
acco            	1	0.0005931198
benefited       	1	0.0005931198
drove           	1	0.0005931198
open            	1	0.0005931198
cited           	1	0.0005931198
janjira         	1	0.0005931198
